date,location,prediction_time,prediction_timestamp,actual_high,forecast_high,forecast_error,forecast_source
2024-01-31,NYC,02:00,2024-01-31 02:00:00,39.7,38.4,1.3,open_meteo_historical_forecast
2024-01-31,NYC,03:00,2024-01-31 03:00:00,39.7,38.4,1.3,open_meteo_historical_forecast
2024-01-31,NYC,04:00,2024-01-31 04:00:00,39.7,38.4,1.3,open_meteo_historical_forecast
2024-01-31,NYC,05:00,2024-01-31 05:00:00,39.7,38.4,1.3,open_meteo_historical_forecast
2024-01-31,NYC,06:00,2024-01-31 06:00:00,39.7,38.4,1.3,open_meteo_historical_forecast
2024-01-31,NYC,07:00,2024-01-31 07:00:00,39.7,38.4,1.3,open_meteo_historical_forecast
2024-01-31,NYC,08:00,2024-01-31 08:00:00,39.7,38.4,1.3,open_meteo_historical_forecast
2024-01-31,NYC,09:00,2024-01-31 09:00:00,39.7,38.4,1.3,open_meteo_historical_forecast
2024-01-31,NYC,10:00,2024-01-31 10:00:00,39.7,38.4,1.3,open_meteo_historical_forecast
2024-01-31,NYC,11:00,2024-01-31 11:00:00,39.7,38.4,1.3,open_meteo_historical_forecast
2024-01-31,NYC,12:00,2024-01-31 12:00:00,39.7,38.4,1.3,open_meteo_historical_forecast
2024-01-31,NYC,13:00,2024-01-31 13:00:00,39.7,38.4,1.3,open_meteo_historical_forecast
2024-01-31,NYC,14:00,2024-01-31 14:00:00,39.7,38.4,1.3,open_meteo_historical_forecast
2024-01-31,NYC,15:00,2024-01-31 15:00:00,39.7,38.4,1.3,open_meteo_historical_forecast
2024-01-31,NYC,16:00,2024-01-31 16:00:00,39.7,38.4,1.3,open_meteo_historical_forecast
2024-01-31,NYC,17:00,2024-01-31 17:00:00,39.7,38.4,1.3,open_meteo_historical_forecast
2024-01-31,NYC,18:00,2024-01-31 18:00:00,39.7,38.4,1.3,open_meteo_historical_forecast
2024-01-31,NYC,19:00,2024-01-31 19:00:00,39.7,38.4,1.3,open_meteo_historical_forecast
2024-01-31,NYC,20:00,2024-01-31 20:00:00,39.7,38.4,1.3,open_meteo_historical_forecast
2024-01-31,NYC,21:00,2024-01-31 21:00:00,39.7,38.4,1.3,open_meteo_historical_forecast
2024-01-31,NYC,22:00,2024-01-31 22:00:00,39.7,38.4,1.3,open_meteo_historical_forecast
2024-01-31,NYC,23:00,2024-01-31 23:00:00,39.7,38.4,1.3,open_meteo_historical_forecast
2024-02-01,NYC,00:00,2024-02-01 00:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,01:00,2024-02-01 01:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,02:00,2024-02-01 02:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,03:00,2024-02-01 03:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,04:00,2024-02-01 04:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,05:00,2024-02-01 05:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,06:00,2024-02-01 06:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,07:00,2024-02-01 07:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,08:00,2024-02-01 08:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,09:00,2024-02-01 09:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,10:00,2024-02-01 10:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,11:00,2024-02-01 11:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,12:00,2024-02-01 12:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,13:00,2024-02-01 13:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,14:00,2024-02-01 14:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,15:00,2024-02-01 15:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,16:00,2024-02-01 16:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,17:00,2024-02-01 17:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,18:00,2024-02-01 18:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,19:00,2024-02-01 19:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,20:00,2024-02-01 20:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,21:00,2024-02-01 21:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,22:00,2024-02-01 22:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-01,NYC,23:00,2024-02-01 23:00:00,47.7,44.0,3.7,open_meteo_historical_forecast
2024-02-02,NYC,00:00,2024-02-02 00:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,01:00,2024-02-02 01:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,02:00,2024-02-02 02:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,03:00,2024-02-02 03:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,04:00,2024-02-02 04:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,05:00,2024-02-02 05:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,06:00,2024-02-02 06:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,07:00,2024-02-02 07:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,08:00,2024-02-02 08:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,09:00,2024-02-02 09:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,10:00,2024-02-02 10:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,11:00,2024-02-02 11:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,12:00,2024-02-02 12:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,13:00,2024-02-02 13:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,14:00,2024-02-02 14:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,15:00,2024-02-02 15:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,16:00,2024-02-02 16:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,17:00,2024-02-02 17:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,18:00,2024-02-02 18:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,19:00,2024-02-02 19:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,20:00,2024-02-02 20:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,21:00,2024-02-02 21:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,22:00,2024-02-02 22:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-02,NYC,23:00,2024-02-02 23:00:00,42.8,42.5,0.3,open_meteo_historical_forecast
2024-02-03,NYC,00:00,2024-02-03 00:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,01:00,2024-02-03 01:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,02:00,2024-02-03 02:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,03:00,2024-02-03 03:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,04:00,2024-02-03 04:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,05:00,2024-02-03 05:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,06:00,2024-02-03 06:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,07:00,2024-02-03 07:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,08:00,2024-02-03 08:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,09:00,2024-02-03 09:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,10:00,2024-02-03 10:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,11:00,2024-02-03 11:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,12:00,2024-02-03 12:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,13:00,2024-02-03 13:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,14:00,2024-02-03 14:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,15:00,2024-02-03 15:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,16:00,2024-02-03 16:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,17:00,2024-02-03 17:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,18:00,2024-02-03 18:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,19:00,2024-02-03 19:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,20:00,2024-02-03 20:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,21:00,2024-02-03 21:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,22:00,2024-02-03 22:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-03,NYC,23:00,2024-02-03 23:00:00,42.3,42.6,-0.3,open_meteo_historical_forecast
2024-02-04,NYC,00:00,2024-02-04 00:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,01:00,2024-02-04 01:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,02:00,2024-02-04 02:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,03:00,2024-02-04 03:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,04:00,2024-02-04 04:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,05:00,2024-02-04 05:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,06:00,2024-02-04 06:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,07:00,2024-02-04 07:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,08:00,2024-02-04 08:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,09:00,2024-02-04 09:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,10:00,2024-02-04 10:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,11:00,2024-02-04 11:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,12:00,2024-02-04 12:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,13:00,2024-02-04 13:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,14:00,2024-02-04 14:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,15:00,2024-02-04 15:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,16:00,2024-02-04 16:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,17:00,2024-02-04 17:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,18:00,2024-02-04 18:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,19:00,2024-02-04 19:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,20:00,2024-02-04 20:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,21:00,2024-02-04 21:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,22:00,2024-02-04 22:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-04,NYC,23:00,2024-02-04 23:00:00,45.6,46.5,-0.9,open_meteo_historical_forecast
2024-02-05,NYC,00:00,2024-02-05 00:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,01:00,2024-02-05 01:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,02:00,2024-02-05 02:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,03:00,2024-02-05 03:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,04:00,2024-02-05 04:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,05:00,2024-02-05 05:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,06:00,2024-02-05 06:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,07:00,2024-02-05 07:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,08:00,2024-02-05 08:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,09:00,2024-02-05 09:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,10:00,2024-02-05 10:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,11:00,2024-02-05 11:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,12:00,2024-02-05 12:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,13:00,2024-02-05 13:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,14:00,2024-02-05 14:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,15:00,2024-02-05 15:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,16:00,2024-02-05 16:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,17:00,2024-02-05 17:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,18:00,2024-02-05 18:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,19:00,2024-02-05 19:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,20:00,2024-02-05 20:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,21:00,2024-02-05 21:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,22:00,2024-02-05 22:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-05,NYC,23:00,2024-02-05 23:00:00,44.2,44.3,-0.1,open_meteo_historical_forecast
2024-02-06,NYC,00:00,2024-02-06 00:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,01:00,2024-02-06 01:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,02:00,2024-02-06 02:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,03:00,2024-02-06 03:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,04:00,2024-02-06 04:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,05:00,2024-02-06 05:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,06:00,2024-02-06 06:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,07:00,2024-02-06 07:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,08:00,2024-02-06 08:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,09:00,2024-02-06 09:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,10:00,2024-02-06 10:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,11:00,2024-02-06 11:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,12:00,2024-02-06 12:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,13:00,2024-02-06 13:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,14:00,2024-02-06 14:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,15:00,2024-02-06 15:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,16:00,2024-02-06 16:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,17:00,2024-02-06 17:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,18:00,2024-02-06 18:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,19:00,2024-02-06 19:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,20:00,2024-02-06 20:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,21:00,2024-02-06 21:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,22:00,2024-02-06 22:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-06,NYC,23:00,2024-02-06 23:00:00,41.9,42.7,-0.8,open_meteo_historical_forecast
2024-02-07,NYC,00:00,2024-02-07 00:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,01:00,2024-02-07 01:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,02:00,2024-02-07 02:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,03:00,2024-02-07 03:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,04:00,2024-02-07 04:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,05:00,2024-02-07 05:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,06:00,2024-02-07 06:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,07:00,2024-02-07 07:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,08:00,2024-02-07 08:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,09:00,2024-02-07 09:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,10:00,2024-02-07 10:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,11:00,2024-02-07 11:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,12:00,2024-02-07 12:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,13:00,2024-02-07 13:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,14:00,2024-02-07 14:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,15:00,2024-02-07 15:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,16:00,2024-02-07 16:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,17:00,2024-02-07 17:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,18:00,2024-02-07 18:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,19:00,2024-02-07 19:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,20:00,2024-02-07 20:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,21:00,2024-02-07 21:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,22:00,2024-02-07 22:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-07,NYC,23:00,2024-02-07 23:00:00,46.5,47.4,-0.9,open_meteo_historical_forecast
2024-02-08,NYC,00:00,2024-02-08 00:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,01:00,2024-02-08 01:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,02:00,2024-02-08 02:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,03:00,2024-02-08 03:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,04:00,2024-02-08 04:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,05:00,2024-02-08 05:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,06:00,2024-02-08 06:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,07:00,2024-02-08 07:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,08:00,2024-02-08 08:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,09:00,2024-02-08 09:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,10:00,2024-02-08 10:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,11:00,2024-02-08 11:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,12:00,2024-02-08 12:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,13:00,2024-02-08 13:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,14:00,2024-02-08 14:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,15:00,2024-02-08 15:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,16:00,2024-02-08 16:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,17:00,2024-02-08 17:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,18:00,2024-02-08 18:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,19:00,2024-02-08 19:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,20:00,2024-02-08 20:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,21:00,2024-02-08 21:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,22:00,2024-02-08 22:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-08,NYC,23:00,2024-02-08 23:00:00,49.8,52.9,-3.1,open_meteo_historical_forecast
2024-02-09,NYC,00:00,2024-02-09 00:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,01:00,2024-02-09 01:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,02:00,2024-02-09 02:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,03:00,2024-02-09 03:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,04:00,2024-02-09 04:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,05:00,2024-02-09 05:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,06:00,2024-02-09 06:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,07:00,2024-02-09 07:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,08:00,2024-02-09 08:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,09:00,2024-02-09 09:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,10:00,2024-02-09 10:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,11:00,2024-02-09 11:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,12:00,2024-02-09 12:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,13:00,2024-02-09 13:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,14:00,2024-02-09 14:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,15:00,2024-02-09 15:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,16:00,2024-02-09 16:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,17:00,2024-02-09 17:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,18:00,2024-02-09 18:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,19:00,2024-02-09 19:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,20:00,2024-02-09 20:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,21:00,2024-02-09 21:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,22:00,2024-02-09 22:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-09,NYC,23:00,2024-02-09 23:00:00,52.1,53.0,-0.9,open_meteo_historical_forecast
2024-02-10,NYC,00:00,2024-02-10 00:00:00,60.3,60.6,-0.3,open_meteo_historical_forecast
2024-02-10,NYC,01:00,2024-02-10 01:00:00,60.3,60.6,-0.3,open_meteo_historical_forecast
2024-02-10,NYC,02:00,2024-02-10 02:00:00,60.3,60.6,-0.3,open_meteo_historical_forecast
2024-02-10,NYC,03:00,2024-02-10 03:00:00,60.3,60.6,-0.3,open_meteo_historical_forecast
2024-02-10,NYC,04:00,2024-02-10 04:00:00,60.3,60.6,-0.3,open_meteo_historical_forecast
2024-02-10,NYC,05:00,2024-02-10 05:00:00,60.3,60.6,-0.3,open_meteo_historical_forecast
2024-02-10,NYC,06:00,2024-02-10 06:00:00,60.3,60.6,-0.3,open_meteo_historical_forecast
2024-02-10,NYC,07:00,2024-02-10 07:00:00,60.3,60.6,-0.3,open_meteo_historical_forecast
2024-02-10,NYC,08:00,2024-02-10 08:00:00,60.3,60.6,-0.3,open_meteo_historical_forecast
2024-02-10,NYC,09:00,2024-02-10 09:00:00,60.3,60.6,-0.3,open_meteo_historical_forecast
2024-02-10,NYC,10:00,2024-02-10 10:00:00,60.3,60.6,-0.3,open_meteo_historical_forecast
2024-02-10,NYC,11:00,2024-02-10 11:00:00,60.3,60.6,-0.3,open_meteo_historical_forecast
2024-02-10,NYC,12:00,2024-02-10 12:00:00,60.3,60.6,-0.3,open_meteo_historical_forecast
2024-02-10,NYC,13:00,2024-02-10 13:00:00,60.3,60.6,-0.3,open_meteo_historical_forecast
2024-02-10,NYC,14:00,2024-02-10 14:00:00,60.3,60.6,-0.3,open_meteo_historical_forecast
2024-02-10,NYC,15:00,2024-02-10 15:00:00,60.3,60.6,-0.3,open_meteo_historical_forecast
2024-02-10,NYC,16:00,2024-02-10 16:00:00,60.3,60.6,-0.3,open_meteo_historical_forecast
2024-02-10,NYC,17:00,2024-02-10 17:00:00,60.3,60.6,-0.3,open_meteo_historical_forecast
2024-02-10,NYC,18:00,2024-02-10 18:00:00,60.3,60.6,-0.3,open_meteo_historical_forecast
2024-02-10,NYC,19:00,2024-02-10 19:00:00,60.3,60.6,-0.3,open_meteo_historical_forecast
2024-02-10,NYC,20:00,2024-02-10 20:00:00,60.3,60.6,-0.3,open_meteo_historical_forecast
