date,location,official_daily_high_f,openmeteo_daily_max_f,old_actual_high_f,max_hourly_tmpf,old_minus_official,openmeteo_minus_official,max_hourly_minus_official
2022-01-01,NYC,56.0,53.3,53.3,56.0,-2.700000000000003,-2.700000000000003,0.0
2022-01-02,NYC,59.0,55.8,55.8,59.0,-3.200000000000003,-3.200000000000003,0.0
2022-01-03,NYC,37.0,35.8,35.8,37.0,-1.2000000000000028,-1.2000000000000028,0.0
2022-01-04,NYC,34.0,33.5,33.5,34.0,-0.5,-0.5,0.0
2022-01-05,NYC,47.0,44.7,44.7,47.0,-2.299999999999997,-2.299999999999997,0.0
2022-01-06,NYC,41.0,39.7,39.7,40.0,-1.2999999999999972,-1.2999999999999972,-1.0
2022-01-07,NYC,34.0,32.2,32.2,33.0,-1.7999999999999972,-1.7999999999999972,-1.0
2022-01-08,NYC,30.0,26.2,26.2,30.0,-3.8000000000000007,-3.8000000000000007,0.0
2022-01-09,NYC,40.0,39.4,39.4,39.0,-0.6000000000000014,-0.6000000000000014,-1.0
2022-01-10,NYC,40.0,39.7,39.7,40.0,-0.29999999999999716,-0.29999999999999716,0.0
2022-01-11,NYC,24.0,24.7,24.7,23.0,0.6999999999999993,0.6999999999999993,-1.0
2022-01-12,NYC,40.0,40.5,40.5,39.0,0.5,0.5,-1.0
2022-01-13,NYC,48.0,45.0,45.0,48.0,-3.0,-3.0,0.0
2022-01-14,NYC,43.0,41.2,41.2,42.0,-1.7999999999999972,-1.7999999999999972,-1.0
2022-01-15,NYC,21.0,22.7,22.7,19.9,1.6999999999999993,1.6999999999999993,-1.1000000000000014
2022-01-16,NYC,37.0,34.5,34.5,37.0,-2.5,-2.5,0.0
2022-01-17,NYC,44.0,49.6,49.6,44.0,5.600000000000001,5.600000000000001,0.0
2022-01-18,NYC,36.0,35.3,35.3,36.0,-0.7000000000000028,-0.7000000000000028,0.0
2022-01-19,NYC,49.0,45.9,45.9,49.0,-3.1000000000000014,-3.1000000000000014,0.0
2022-01-20,NYC,46.0,41.6,41.6,45.0,-4.399999999999999,-4.399999999999999,-1.0
2022-01-21,NYC,22.0,22.6,22.6,21.0,0.6000000000000014,0.6000000000000014,-1.0
2022-01-22,NYC,29.0,29.8,29.8,28.9,0.8000000000000007,0.8000000000000007,-0.10000000000000142
2022-01-23,NYC,37.0,37.2,37.2,36.0,0.20000000000000284,0.20000000000000284,-1.0
2022-01-24,NYC,36.0,32.6,32.6,36.0,-3.3999999999999986,-3.3999999999999986,0.0
2022-01-25,NYC,42.0,43.5,43.5,42.0,1.5,1.5,0.0
2022-01-26,NYC,28.0,26.7,26.7,27.0,-1.3000000000000007,-1.3000000000000007,-1.0
2022-01-27,NYC,32.0,31.6,31.6,30.9,-0.3999999999999986,-0.3999999999999986,-1.1000000000000014
2022-01-28,NYC,32.0,34.0,34.0,32.0,2.0,2.0,0.0
2022-01-29,NYC,29.0,29.1,29.1,27.0,0.10000000000000142,0.10000000000000142,-2.0
2022-01-30,NYC,26.0,22.5,22.5,26.1,-3.5,-3.5,0.10000000000000142
2022-01-31,NYC,31.0,26.1,26.1,30.9,-4.899999999999999,-4.899999999999999,-0.10000000000000142
2022-02-01,NYC,36.0,30.6,30.6,36.0,-5.399999999999999,-5.399999999999999,0.0
2022-02-02,NYC,47.0,39.0,39.0,47.0,-8.0,-8.0,0.0
2022-02-03,NYC,52.0,48.7,48.7,52.0,-3.299999999999997,-3.299999999999997,0.0
2022-02-04,NYC,57.0,54.8,54.8,56.0,-2.200000000000003,-2.200000000000003,-1.0
2022-02-05,NYC,27.0,28.8,28.8,26.1,1.8000000000000007,1.8000000000000007,-0.8999999999999986
2022-02-06,NYC,30.0,29.8,29.8,30.0,-0.1999999999999993,-0.1999999999999993,0.0
2022-02-07,NYC,37.0,37.3,37.3,37.4,0.29999999999999716,0.29999999999999716,0.3999999999999986
2022-02-08,NYC,45.0,46.5,46.5,44.0,1.5,1.5,-1.0
2022-02-09,NYC,46.0,41.6,41.6,46.0,-4.399999999999999,-4.399999999999999,0.0
2022-02-10,NYC,54.0,51.7,51.7,53.0,-2.299999999999997,-2.299999999999997,-1.0
2022-02-11,NYC,57.0,53.5,53.5,57.0,-3.5,-3.5,0.0
2022-02-12,NYC,59.0,55.8,55.8,57.0,-3.200000000000003,-3.200000000000003,-2.0
2022-02-13,NYC,42.0,41.1,41.1,41.0,-0.8999999999999986,-0.8999999999999986,-1.0
2022-02-14,NYC,25.0,26.1,26.1,24.1,1.1000000000000014,1.1000000000000014,-0.8999999999999986
2022-02-15,NYC,30.0,31.8,31.8,30.0,1.8000000000000007,1.8000000000000007,0.0
2022-02-16,NYC,49.0,43.4,43.4,49.0,-5.600000000000001,-5.600000000000001,0.0
2022-02-17,NYC,68.0,62.2,62.2,68.0,-5.799999999999997,-5.799999999999997,0.0
2022-02-18,NYC,63.0,60.3,60.3,63.0,-2.700000000000003,-2.700000000000003,0.0
2022-02-19,NYC,40.0,38.1,38.1,39.0,-1.8999999999999986,-1.8999999999999986,-1.0
2022-02-20,NYC,36.0,36.6,36.6,36.0,0.6000000000000014,0.6000000000000014,0.0
2022-02-21,NYC,55.0,50.0,50.0,54.0,-5.0,-5.0,-1.0
2022-02-22,NYC,61.0,56.7,56.7,61.0,-4.299999999999997,-4.299999999999997,0.0
2022-02-23,NYC,68.0,65.9,65.9,68.0,-2.0999999999999943,-2.0999999999999943,0.0
2022-02-24,NYC,35.0,36.0,36.0,33.0,1.0,1.0,-2.0
2022-02-25,NYC,41.0,43.4,43.4,41.0,2.3999999999999986,2.3999999999999986,0.0
2022-02-26,NYC,37.0,37.3,37.3,36.0,0.29999999999999716,0.29999999999999716,-1.0
2022-02-27,NYC,48.0,46.6,46.6,47.0,-1.3999999999999986,-1.3999999999999986,-1.0
2022-02-28,NYC,36.0,34.9,34.9,35.0,-1.1000000000000014,-1.1000000000000014,-1.0
2022-03-01,NYC,48.0,42.7,42.7,48.0,-5.299999999999997,-5.299999999999997,0.0
2022-03-02,NYC,52.0,50.8,50.8,51.0,-1.2000000000000028,-1.2000000000000028,-1.0
2022-03-03,NYC,48.0,41.6,41.6,46.0,-6.399999999999999,-6.399999999999999,-2.0
2022-03-04,NYC,37.0,37.9,37.9,36.0,0.8999999999999986,0.8999999999999986,-1.0
2022-03-05,NYC,46.0,42.6,42.6,45.0,-3.3999999999999986,-3.3999999999999986,-1.0
2022-03-06,NYC,68.0,67.4,67.4,68.0,-0.5999999999999943,-0.5999999999999943,0.0
2022-03-07,NYC,74.0,73.1,73.1,74.0,-0.9000000000000057,-0.9000000000000057,0.0
2022-03-08,NYC,50.0,55.9,55.9,47.0,5.899999999999999,5.899999999999999,-3.0
2022-03-09,NYC,41.0,38.0,38.0,41.0,-3.0,-3.0,0.0
2022-03-10,NYC,51.0,48.5,48.5,49.0,-2.5,-2.5,-2.0
2022-03-11,NYC,55.0,51.4,51.4,54.0,-3.6000000000000014,-3.6000000000000014,-1.0
2022-03-12,NYC,48.0,44.0,44.0,48.0,-4.0,-4.0,0.0
2022-03-13,NYC,35.0,37.2,37.2,33.0,2.200000000000003,2.200000000000003,-2.0
2022-03-14,NYC,56.0,55.8,55.8,56.0,-0.20000000000000284,-0.20000000000000284,0.0
2022-03-15,NYC,68.0,60.6,60.6,68.0,-7.399999999999999,-7.399999999999999,0.0
2022-03-16,NYC,67.0,61.2,61.2,65.0,-5.799999999999997,-5.799999999999997,-2.0
2022-03-17,NYC,53.0,54.4,54.4,53.6,1.3999999999999986,1.3999999999999986,0.6000000000000014
2022-03-18,NYC,74.0,69.7,69.7,72.0,-4.299999999999997,-4.299999999999997,-2.0
2022-03-19,NYC,70.0,65.2,65.2,69.0,-4.799999999999997,-4.799999999999997,-1.0
2022-03-20,NYC,61.0,58.8,58.8,59.0,-2.200000000000003,-2.200000000000003,-2.0
2022-03-21,NYC,62.0,60.3,60.3,62.0,-1.7000000000000028,-1.7000000000000028,0.0
2022-03-22,NYC,58.0,55.3,55.3,57.0,-2.700000000000003,-2.700000000000003,-1.0
2022-03-23,NYC,49.0,47.3,47.3,49.0,-1.7000000000000028,-1.7000000000000028,0.0
2022-03-24,NYC,47.0,50.0,50.0,47.0,3.0,3.0,0.0
2022-03-25,NYC,60.0,60.3,60.3,59.0,0.29999999999999716,0.29999999999999716,-1.0
2022-03-26,NYC,53.0,50.5,50.5,52.0,-2.5,-2.5,-1.0
2022-03-27,NYC,46.0,45.8,45.8,45.0,-0.20000000000000284,-0.20000000000000284,-1.0
2022-03-28,NYC,33.0,32.3,32.3,30.9,-0.7000000000000028,-0.7000000000000028,-2.1000000000000014
2022-03-29,NYC,38.0,38.1,38.1,36.0,0.10000000000000142,0.10000000000000142,-2.0
2022-03-30,NYC,47.0,42.9,42.9,46.0,-4.100000000000001,-4.100000000000001,-1.0
2022-03-31,NYC,66.0,66.4,66.4,66.0,0.4000000000000057,0.4000000000000057,0.0
2022-04-01,NYC,61.0,59.6,59.6,61.0,-1.3999999999999986,-1.3999999999999986,0.0
2022-04-02,NYC,54.0,52.2,52.2,53.0,-1.7999999999999972,-1.7999999999999972,-1.0
2022-04-03,NYC,48.0,47.2,47.2,47.0,-0.7999999999999972,-0.7999999999999972,-1.0
2022-04-04,NYC,54.0,54.2,54.2,53.0,0.20000000000000284,0.20000000000000284,-1.0
2022-04-05,NYC,57.0,54.0,54.0,56.0,-3.0,-3.0,-1.0
2022-04-06,NYC,53.0,54.8,54.8,53.0,1.7999999999999972,1.7999999999999972,0.0
2022-04-07,NYC,54.0,53.0,53.0,54.0,-1.0,-1.0,0.0
2022-04-08,NYC,65.0,62.0,62.0,63.0,-3.0,-3.0,-2.0
2022-04-09,NYC,55.0,56.8,56.8,55.0,1.7999999999999972,1.7999999999999972,0.0
2022-04-10,NYC,50.0,49.9,49.9,49.0,-0.10000000000000142,-0.10000000000000142,-1.0
2022-04-11,NYC,61.0,55.8,55.8,60.0,-5.200000000000003,-5.200000000000003,-1.0
2022-04-12,NYC,72.0,68.9,68.9,72.0,-3.0999999999999943,-3.0999999999999943,0.0
2022-04-13,NYC,71.0,66.2,66.2,69.0,-4.799999999999997,-4.799999999999997,-2.0
2022-04-14,NYC,79.0,82.8,82.8,78.0,3.799999999999997,3.799999999999997,-1.0
2022-04-15,NYC,70.0,66.7,66.7,69.0,-3.299999999999997,-3.299999999999997,-1.0
2022-04-16,NYC,73.0,67.0,67.0,71.0,-6.0,-6.0,-2.0
2022-04-17,NYC,51.0,50.3,50.3,50.0,-0.7000000000000028,-0.7000000000000028,-1.0
2022-04-18,NYC,54.0,51.3,51.3,53.0,-2.700000000000003,-2.700000000000003,-1.0
2022-04-19,NYC,50.0,52.0,52.0,48.0,2.0,2.0,-2.0
2022-04-20,NYC,60.0,57.2,57.2,59.0,-2.799999999999997,-2.799999999999997,-1.0
2022-04-21,NYC,59.0,55.6,55.6,59.0,-3.3999999999999986,-3.3999999999999986,0.0
2022-04-22,NYC,70.0,64.8,64.8,69.0,-5.200000000000003,-5.200000000000003,-1.0
2022-04-23,NYC,65.0,58.6,58.6,65.0,-6.399999999999999,-6.399999999999999,0.0
2022-04-24,NYC,63.0,60.7,60.7,61.0,-2.299999999999997,-2.299999999999997,-2.0
2022-04-25,NYC,58.0,59.5,59.5,58.0,1.5,1.5,0.0
2022-04-26,NYC,60.0,60.3,60.3,59.0,0.29999999999999716,0.29999999999999716,-1.0
2022-04-27,NYC,58.0,56.2,56.2,58.0,-1.7999999999999972,-1.7999999999999972,0.0
2022-04-28,NYC,58.0,54.3,54.3,57.0,-3.700000000000003,-3.700000000000003,-1.0
2022-04-29,NYC,63.0,59.6,59.6,62.0,-3.3999999999999986,-3.3999999999999986,-1.0
2022-04-30,NYC,68.0,64.0,64.0,67.0,-4.0,-4.0,-1.0
2022-05-01,NYC,69.0,65.9,65.9,69.0,-3.0999999999999943,-3.0999999999999943,0.0
2022-05-02,NYC,56.0,57.7,57.7,56.0,1.7000000000000028,1.7000000000000028,0.0
2022-05-03,NYC,62.0,65.2,65.2,62.0,3.200000000000003,3.200000000000003,0.0
2022-05-04,NYC,65.0,68.4,68.4,65.0,3.4000000000000057,3.4000000000000057,0.0
2022-05-05,NYC,74.0,70.8,70.8,74.0,-3.200000000000003,-3.200000000000003,0.0
2022-05-06,NYC,61.0,57.3,57.3,61.0,-3.700000000000003,-3.700000000000003,0.0
2022-05-07,NYC,50.0,51.0,51.0,50.0,1.0,1.0,0.0
2022-05-08,NYC,58.0,55.8,55.8,58.0,-2.200000000000003,-2.200000000000003,0.0
2022-05-09,NYC,70.0,66.1,66.1,69.0,-3.9000000000000057,-3.9000000000000057,-1.0
2022-05-10,NYC,73.0,68.3,68.3,72.0,-4.700000000000003,-4.700000000000003,-1.0
2022-05-11,NYC,75.0,69.6,69.6,74.0,-5.400000000000006,-5.400000000000006,-1.0
2022-05-12,NYC,75.0,70.6,70.6,74.0,-4.400000000000006,-4.400000000000006,-1.0
2022-05-13,NYC,72.0,70.8,70.8,71.0,-1.2000000000000028,-1.2000000000000028,-1.0
2022-05-14,NYC,72.0,70.8,70.8,72.0,-1.2000000000000028,-1.2000000000000028,0.0
2022-05-15,NYC,76.0,76.6,76.6,76.0,0.5999999999999943,0.5999999999999943,0.0
2022-05-16,NYC,75.0,74.6,74.6,73.0,-0.4000000000000057,-0.4000000000000057,-2.0
2022-05-17,NYC,77.0,73.7,73.7,76.0,-3.299999999999997,-3.299999999999997,-1.0
2022-05-18,NYC,72.0,70.4,70.4,71.0,-1.5999999999999943,-1.5999999999999943,-1.0
2022-05-19,NYC,66.0,71.7,71.7,66.0,5.700000000000003,5.700000000000003,0.0
2022-05-20,NYC,69.0,72.1,72.1,69.0,3.0999999999999943,3.0999999999999943,0.0
2022-05-21,NYC,90.0,89.0,89.0,89.0,-1.0,-1.0,-1.0
2022-05-22,NYC,89.0,86.9,86.9,88.0,-2.0999999999999943,-2.0999999999999943,-1.0
2022-05-23,NYC,73.0,72.4,72.4,74.0,-0.5999999999999943,-0.5999999999999943,1.0
2022-05-24,NYC,67.0,67.4,67.4,67.0,0.4000000000000057,0.4000000000000057,0.0
2022-05-25,NYC,70.0,67.6,67.6,69.0,-2.4000000000000057,-2.4000000000000057,-1.0
2022-05-26,NYC,70.0,68.0,68.0,69.0,-2.0,-2.0,-1.0
2022-05-27,NYC,80.0,74.8,74.8,80.0,-5.200000000000003,-5.200000000000003,0.0
2022-05-28,NYC,74.0,73.8,73.8,72.0,-0.20000000000000284,-0.20000000000000284,-2.0
2022-05-29,NYC,77.0,76.7,76.7,77.0,-0.29999999999999716,-0.29999999999999716,0.0
2022-05-30,NYC,84.0,85.0,85.0,84.0,1.0,1.0,0.0
2022-05-31,NYC,93.0,91.8,91.8,92.0,-1.2000000000000028,-1.2000000000000028,-1.0
2022-06-01,NYC,72.0,72.9,72.9,71.0,0.9000000000000057,0.9000000000000057,-1.0
2022-06-02,NYC,79.0,80.2,80.2,79.0,1.2000000000000028,1.2000000000000028,0.0
2022-06-03,NYC,76.0,77.7,77.7,75.0,1.7000000000000028,1.7000000000000028,-1.0
2022-06-04,NYC,80.0,80.8,80.8,80.0,0.7999999999999972,0.7999999999999972,0.0
2022-06-05,NYC,77.0,76.5,76.5,76.0,-0.5,-0.5,-1.0
2022-06-06,NYC,80.0,79.6,79.6,80.0,-0.4000000000000057,-0.4000000000000057,0.0
2022-06-07,NYC,78.0,76.3,76.3,77.0,-1.7000000000000028,-1.7000000000000028,-1.0
2022-06-08,NYC,82.0,84.0,84.0,81.0,2.0,2.0,-1.0
2022-06-09,NYC,81.0,82.6,82.6,80.0,1.5999999999999943,1.5999999999999943,-1.0
2022-06-10,NYC,77.0,79.2,79.2,76.0,2.200000000000003,2.200000000000003,-1.0
2022-06-11,NYC,74.0,75.4,75.4,73.0,1.4000000000000057,1.4000000000000057,-1.0
2022-06-12,NYC,72.0,73.0,73.0,72.0,1.0,1.0,0.0
2022-06-13,NYC,85.0,82.1,82.1,85.0,-2.9000000000000057,-2.9000000000000057,0.0
2022-06-14,NYC,81.0,84.4,84.4,81.0,3.4000000000000057,3.4000000000000057,0.0
2022-06-15,NYC,83.0,82.0,82.0,81.0,-1.0,-1.0,-2.0
2022-06-16,NYC,71.0,73.8,73.8,71.0,2.799999999999997,2.799999999999997,0.0
2022-06-17,NYC,88.0,89.5,89.5,88.0,1.5,1.5,0.0
2022-06-18,NYC,75.0,71.1,71.1,75.0,-3.9000000000000057,-3.9000000000000057,0.0
2022-06-19,NYC,73.0,72.5,72.5,73.0,-0.5,-0.5,0.0
2022-06-20,NYC,78.0,79.9,79.9,77.0,1.9000000000000057,1.9000000000000057,-1.0
2022-06-21,NYC,80.0,79.1,79.1,79.0,-0.9000000000000057,-0.9000000000000057,-1.0
2022-06-22,NYC,67.0,69.3,69.3,67.0,2.299999999999997,2.299999999999997,0.0
2022-06-23,NYC,74.0,72.9,72.9,71.0,-1.0999999999999943,-1.0999999999999943,-3.0
2022-06-24,NYC,81.0,80.3,80.3,81.0,-0.7000000000000028,-0.7000000000000028,0.0
2022-06-25,NYC,90.0,90.8,90.8,90.0,0.7999999999999972,0.7999999999999972,0.0
2022-06-26,NYC,89.0,87.7,87.7,88.0,-1.2999999999999972,-1.2999999999999972,-1.0
2022-06-27,NYC,77.0,79.4,79.4,77.0,2.4000000000000057,2.4000000000000057,0.0
2022-06-28,NYC,79.0,81.7,81.7,77.0,2.700000000000003,2.700000000000003,-2.0
2022-06-29,NYC,84.0,84.4,84.4,83.0,0.4000000000000057,0.4000000000000057,-1.0
2022-06-30,NYC,86.0,88.4,88.4,86.0,2.4000000000000057,2.4000000000000057,0.0
2022-07-01,NYC,91.0,92.9,92.9,90.0,1.9000000000000057,1.9000000000000057,-1.0
2022-07-02,NYC,87.0,87.7,87.7,86.0,0.7000000000000028,0.7000000000000028,-1.0
2022-07-03,NYC,88.0,88.4,88.4,86.0,0.4000000000000057,0.4000000000000057,-2.0
2022-07-04,NYC,85.0,87.8,87.8,85.0,2.799999999999997,2.799999999999997,0.0
2022-07-05,NYC,87.0,86.2,86.2,86.0,-0.7999999999999972,-0.7999999999999972,-1.0
2022-07-06,NYC,85.0,89.2,89.2,84.0,4.200000000000003,4.200000000000003,-1.0
2022-07-07,NYC,84.0,81.7,81.7,84.0,-2.299999999999997,-2.299999999999997,0.0
2022-07-08,NYC,83.0,85.6,85.6,82.0,2.5999999999999943,2.5999999999999943,-1.0
2022-07-09,NYC,85.0,86.2,86.2,85.0,1.2000000000000028,1.2000000000000028,0.0
2022-07-10,NYC,83.0,82.0,82.0,82.0,-1.0,-1.0,-1.0
2022-07-11,NYC,85.0,84.4,84.4,83.0,-0.5999999999999943,-0.5999999999999943,-2.0
2022-07-12,NYC,90.0,92.9,92.9,89.0,2.9000000000000057,2.9000000000000057,-1.0
2022-07-13,NYC,91.0,91.6,91.6,90.0,0.5999999999999943,0.5999999999999943,-1.0
2022-07-14,NYC,90.0,89.8,89.8,89.0,-0.20000000000000284,-0.20000000000000284,-1.0
2022-07-15,NYC,86.0,84.6,84.6,85.0,-1.4000000000000057,-1.4000000000000057,-1.0
2022-07-16,NYC,85.0,82.8,82.8,84.0,-2.200000000000003,-2.200000000000003,-1.0
2022-07-17,NYC,83.0,83.1,83.1,82.0,0.09999999999999432,0.09999999999999432,-1.0
2022-07-18,NYC,81.0,86.0,86.0,80.0,5.0,5.0,-1.0
2022-07-19,NYC,90.0,91.5,91.5,90.0,1.5,1.5,0.0
2022-07-20,NYC,95.0,93.4,93.4,93.0,-1.5999999999999943,-1.5999999999999943,-2.0
2022-07-21,NYC,92.0,91.9,91.9,91.0,-0.09999999999999432,-0.09999999999999432,-1.0
2022-07-22,NYC,94.0,94.4,94.4,93.0,0.4000000000000057,0.4000000000000057,-1.0
2022-07-23,NYC,95.0,95.5,95.5,94.0,0.5,0.5,-1.0
2022-07-24,NYC,95.0,97.0,97.0,94.0,2.0,2.0,-1.0
2022-07-25,NYC,86.0,88.6,88.6,86.0,2.5999999999999943,2.5999999999999943,0.0
2022-07-26,NYC,81.0,84.8,84.8,80.0,3.799999999999997,3.799999999999997,-1.0
2022-07-27,NYC,85.0,83.9,83.9,83.0,-1.0999999999999943,-1.0999999999999943,-2.0
2022-07-28,NYC,87.0,88.9,88.9,86.0,1.9000000000000057,1.9000000000000057,-1.0
2022-07-29,NYC,85.0,87.9,87.9,85.0,2.9000000000000057,2.9000000000000057,0.0
2022-07-30,NYC,87.0,90.2,90.2,86.0,3.200000000000003,3.200000000000003,-1.0
2022-07-31,NYC,86.0,85.1,85.1,86.0,-0.9000000000000057,-0.9000000000000057,0.0
2022-08-01,NYC,77.0,80.3,80.3,77.0,3.299999999999997,3.299999999999997,0.0
2022-08-02,NYC,90.0,91.7,91.7,89.0,1.7000000000000028,1.7000000000000028,-1.0
2022-08-03,NYC,89.0,90.3,90.3,89.0,1.2999999999999972,1.2999999999999972,0.0
2022-08-04,NYC,93.0,92.8,92.8,92.0,-0.20000000000000284,-0.20000000000000284,-1.0
2022-08-05,NYC,89.0,90.9,90.9,89.0,1.9000000000000057,1.9000000000000057,0.0
2022-08-06,NYC,92.0,90.7,90.7,90.0,-1.2999999999999972,-1.2999999999999972,-2.0
2022-08-07,NYC,92.0,93.8,93.8,91.0,1.7999999999999972,1.7999999999999972,-1.0
2022-08-08,NYC,93.0,94.1,94.1,93.0,1.0999999999999943,1.0999999999999943,0.0
2022-08-09,NYC,97.0,98.3,98.3,95.0,1.2999999999999972,1.2999999999999972,-2.0
2022-08-10,NYC,87.0,89.6,89.6,87.0,2.5999999999999943,2.5999999999999943,0.0
2022-08-11,NYC,89.0,89.9,89.9,89.0,0.9000000000000057,0.9000000000000057,0.0
2022-08-12,NYC,85.0,84.3,84.3,85.0,-0.7000000000000028,-0.7000000000000028,0.0
2022-08-13,NYC,79.0,80.9,80.9,79.0,1.9000000000000057,1.9000000000000057,0.0
2022-08-14,NYC,82.0,82.2,82.2,81.0,0.20000000000000284,0.20000000000000284,-1.0
2022-08-15,NYC,83.0,82.8,82.8,82.0,-0.20000000000000284,-0.20000000000000284,-1.0
2022-08-16,NYC,83.0,82.6,82.6,83.0,-0.4000000000000057,-0.4000000000000057,0.0
2022-08-17,NYC,81.0,80.5,80.5,80.0,-0.5,-0.5,-1.0
2022-08-18,NYC,87.0,87.4,87.4,85.0,0.4000000000000057,0.4000000000000057,-2.0
2022-08-19,NYC,90.0,89.3,89.3,90.0,-0.7000000000000028,-0.7000000000000028,0.0
2022-08-20,NYC,90.0,89.2,89.2,89.0,-0.7999999999999972,-0.7999999999999972,-1.0
2022-08-21,NYC,82.0,82.7,82.7,81.0,0.7000000000000028,0.7000000000000028,-1.0
2022-08-22,NYC,79.0,76.6,76.6,79.0,-2.4000000000000057,-2.4000000000000057,0.0
2022-08-23,NYC,86.0,84.8,84.8,85.0,-1.2000000000000028,-1.2000000000000028,-1.0
2022-08-24,NYC,90.0,88.2,88.2,89.0,-1.7999999999999972,-1.7999999999999972,-1.0
2022-08-25,NYC,91.0,90.1,90.1,90.0,-0.9000000000000057,-0.9000000000000057,-1.0
2022-08-26,NYC,87.0,85.8,85.8,85.0,-1.2000000000000028,-1.2000000000000028,-2.0
2022-08-27,NYC,90.0,85.0,85.0,89.0,-5.0,-5.0,-1.0
2022-08-28,NYC,82.0,81.8,81.8,81.0,-0.20000000000000284,-0.20000000000000284,-1.0
2022-08-29,NYC,85.0,83.8,83.8,85.0,-1.2000000000000028,-1.2000000000000028,0.0
2022-08-30,NYC,89.0,86.4,86.4,88.0,-2.5999999999999943,-2.5999999999999943,-1.0
2022-08-31,NYC,85.0,83.8,83.8,85.0,-1.2000000000000028,-1.2000000000000028,0.0
2022-09-01,NYC,86.0,85.0,85.0,86.0,-1.0,-1.0,0.0
2022-09-02,NYC,79.0,77.6,77.6,79.0,-1.4000000000000057,-1.4000000000000057,0.0
2022-09-03,NYC,82.0,80.4,80.4,81.0,-1.5999999999999943,-1.5999999999999943,-1.0
2022-09-04,NYC,90.0,85.9,85.9,89.0,-4.099999999999994,-4.099999999999994,-1.0
2022-09-05,NYC,88.0,83.1,83.1,87.0,-4.900000000000006,-4.900000000000006,-1.0
2022-09-06,NYC,74.0,72.5,72.5,73.0,-1.5,-1.5,-1.0
2022-09-07,NYC,72.0,73.0,73.0,72.0,1.0,1.0,0.0
2022-09-08,NYC,78.0,75.3,75.3,78.0,-2.700000000000003,-2.700000000000003,0.0
2022-09-09,NYC,80.0,79.5,79.5,80.0,-0.5,-0.5,0.0
2022-09-10,NYC,86.0,81.5,81.5,86.0,-4.5,-4.5,0.0
2022-09-11,NYC,76.0,76.3,76.3,75.0,0.29999999999999716,0.29999999999999716,-1.0
2022-09-12,NYC,81.0,82.6,82.6,81.0,1.5999999999999943,1.5999999999999943,0.0
2022-09-13,NYC,82.0,79.1,79.1,82.0,-2.9000000000000057,-2.9000000000000057,0.0
2022-09-14,NYC,80.0,79.7,79.7,79.0,-0.29999999999999716,-0.29999999999999716,-1.0
2022-09-15,NYC,74.0,71.7,71.7,74.0,-2.299999999999997,-2.299999999999997,0.0
2022-09-16,NYC,75.0,74.8,74.8,76.0,-0.20000000000000284,-0.20000000000000284,1.0
2022-09-17,NYC,76.0,73.5,73.5,74.0,-2.5,-2.5,-2.0
2022-09-18,NYC,83.0,83.9,83.9,83.0,0.9000000000000057,0.9000000000000057,0.0
2022-09-19,NYC,85.0,86.4,86.4,85.0,1.4000000000000057,1.4000000000000057,0.0
2022-09-20,NYC,79.0,78.4,78.4,78.0,-0.5999999999999943,-0.5999999999999943,-1.0
2022-09-21,NYC,80.0,80.0,80.0,80.0,0.0,0.0,0.0
2022-09-22,NYC,75.0,77.0,77.0,74.0,2.0,2.0,-1.0
2022-09-23,NYC,63.0,61.8,61.8,62.0,-1.2000000000000028,-1.2000000000000028,-1.0
2022-09-24,NYC,69.0,69.3,69.3,69.0,0.29999999999999716,0.29999999999999716,0.0
2022-09-25,NYC,72.0,75.0,75.0,72.0,3.0,3.0,0.0
2022-09-26,NYC,74.0,74.8,74.8,73.0,0.7999999999999972,0.7999999999999972,-1.0
2022-09-27,NYC,70.0,70.7,70.7,68.0,0.7000000000000028,0.7000000000000028,-2.0
2022-09-28,NYC,69.0,69.8,69.8,69.0,0.7999999999999972,0.7999999999999972,0.0
2022-09-29,NYC,66.0,66.7,66.7,66.0,0.7000000000000028,0.7000000000000028,0.0
2022-09-30,NYC,62.0,62.4,62.4,61.0,0.3999999999999986,0.3999999999999986,-1.0
2022-10-01,NYC,61.0,63.6,63.6,61.0,2.6000000000000014,2.6000000000000014,0.0
2022-10-02,NYC,60.0,59.0,59.0,60.0,-1.0,-1.0,0.0
2022-10-03,NYC,53.0,53.5,53.5,52.0,0.5,0.5,-1.0
2022-10-04,NYC,55.0,55.2,55.2,55.4,0.20000000000000284,0.20000000000000284,0.3999999999999986
2022-10-05,NYC,59.0,60.7,60.7,59.0,1.7000000000000028,1.7000000000000028,0.0
2022-10-06,NYC,74.0,72.6,72.6,73.0,-1.4000000000000057,-1.4000000000000057,-1.0
2022-10-07,NYC,76.0,75.0,75.0,76.0,-1.0,-1.0,0.0
2022-10-08,NYC,58.0,58.5,58.5,58.0,0.5,0.5,0.0
2022-10-09,NYC,61.0,61.8,61.8,61.0,0.7999999999999972,0.7999999999999972,0.0
2022-10-10,NYC,67.0,67.7,67.7,67.0,0.7000000000000028,0.7000000000000028,0.0
2022-10-11,NYC,70.0,68.0,68.0,69.0,-2.0,-2.0,-1.0
2022-10-12,NYC,70.0,67.1,67.1,69.0,-2.9000000000000057,-2.9000000000000057,-1.0
2022-10-13,NYC,69.0,70.0,70.0,69.0,1.0,1.0,0.0
